Date,AI.PA,AIR.PA,CS.PA,BNP.PA,BN.PA,EL.PA,RMS.PA,KER.PA,OR.PA,MC.PA,RI.PA,SAF.PA,SAN.PA,SU.PA,TTE.PA,DG.PA
2021-05-05,123.64913940429688,95.20498657226562,20.971784591674805,48.763675689697266,55.18715286254883,135.71836853027344,1061.4715576171875,671.1341552734375,341.08929443359375,621.9281005859375,169.3323974609375,121.50434875488281,81.75833129882812,128.94973754882812,36.12873077392578,91.49051666259766
2021-05-06,125.4002914428711,95.3824462890625,21.311389923095703,48.77255630493164,55.07511520385742,135.93310546875,1061.521240234375,675.3410034179688,342.71588134765625,615.5296630859375,170.1129608154297,122.25791931152344,81.47804260253906,128.6046905517578,36.24448776245117,92.1690902709961
2021-05-07,125.45282745361328,96.97954559326172,21.311389923095703,48.65708541870117,55.23383331298828,137.33871459960938,1065.9918212890625,680.0369262695312,344.9339599609375,621.5343627929688,169.91781616210938,124.14186096191406,82.57987976074219,129.352294921875,36.1611442565918,92.76042175292969
2021-05-10,125.4703369140625,96.96968841552734,21.60672950744629,49.580841064453125,55.581336975097656,136.51878356933594,1052.580078125,689.1354370117188,347.3984680175781,615.234375,169.86903381347656,124.69712829589844,83.47874450683594,127.94500732421875,36.429691314697266,91.89766693115234
2021-05-11,123.56157684326172,94.54446411132812,21.161375045776367,49.563079833984375,54.03687286376953,134.6055908203125,1042.148681640625,678.5694580078125,341.4836120605469,602.7327880859375,166.74679565429688,121.46468353271484,82.2995834350586,126.08818817138672,35.577754974365234,89.90072631835938
2021-05-12,123.05374145507812,95.19512939453125,21.278573989868164,50.273658752441406,54.789798736572266,134.66416931152344,1036.1878662109375,678.4716186523438,341.3850402832031,600.6656494140625,168.6981964111328,120.39380645751953,83.12113189697266,124.95454406738281,36.39265441894531,91.28694915771484
2021-05-13,123.8067398071289,94.6430435180664,21.15199851989746,49.79402160644531,55.697174072265625,134.83987426757812,1048.606201171875,680.9174194335938,345.1803894042969,606.375,169.42996215820312,118.9461441040039,83.70104217529297,124.97408294677734,35.938899993896484,90.57929992675781
2021-05-14,124.4196548461914,98.16258239746094,21.44734001159668,50.66447830200195,55.55237579345703,136.53831481933594,1061.0245361328125,691.581298828125,347.34918212890625,618.285888671875,171.08865356445312,123.48744201660156,83.81703186035156,128.4532012939453,36.809364318847656,92.4889907836914
2021-05-17,124.60713958740234,95.53032684326172,21.391084671020508,50.61118698120117,56.266693115234375,136.8311309814453,1058.5408935546875,691.581298828125,350.4051818847656,614.25,172.4546356201172,120.84991455078125,84.70623016357422,127.39773559570312,36.86492156982422,90.81195068359375
2021-05-18,123.66071319580078,95.76692962646484,21.2316951751709,50.69112777709961,56.0350227355957,136.79209899902344,1054.0703125,694.5162963867188,346.9548645019531,613.265625,172.06436157226562,119.97736358642578,84.3099594116211,127.10454559326172,36.758426666259766,90.49205017089844
2021-05-19,122.78571319580078,93.7163314819336,20.90353775024414,49.68743133544922,56.30530548095703,134.11753845214844,1049.599609375,689.5267944335938,345.1803894042969,609.426513671875,170.74716186523438,116.20946502685547,83.89435577392578,123.35181427001953,35.54533767700195,89.01859283447266
2021-05-20,124.46428680419922,95.14583587646484,20.978546142578125,49.92725372314453,57.811153411865234,137.6705780029297,1060.031005859375,697.842529296875,353.7569274902344,619.0734252929688,173.0888214111328,117.75629425048828,85.15083312988281,125.5409164428711,35.693504333496094,89.99767303466797
2021-05-21,125.16071319580078,96.52605438232422,21.137935638427734,49.95389938354492,58.42893981933594,139.09571838378906,1074.93310546875,704.20166015625,356.1721496582031,621.731201171875,174.45481872558594,118.90648651123047,85.27648162841797,126.53772735595703,36.114845275878906,90.5599136352539
2021-05-24,126.0,96.87110137939453,21.1144962310791,50.37976837158203,58.419288635253906,139.2714080810547,1089.33837890625,706.060546875,359.52392578125,627.5390625,175.86956787109375,120.71109771728516,85.22815704345703,126.32272338867188,36.151885986328125,90.95736694335938
2021-05-25,125.98213958740234,95.76692962646484,20.89885139465332,50.19854736328125,58.24553298950195,137.82675170898438,1107.2208251953125,708.7998046875,361.9884338378906,629.7047119140625,175.7232208251953,118.52969360351562,84.9961929321289,126.06864166259766,35.49441146850586,90.44358825683594
2021-05-26,125.26786041259766,96.28943634033203,20.833219528198242,49.51896667480469,57.183719635009766,139.58377075195312,1118.645751953125,719.85498046875,361.24908447265625,630.590576171875,175.6256561279297,117.20101928710938,85.69209289550781,126.10771942138672,35.624053955078125,90.80225372314453
2021-05-27,124.8035659790039,105.17208099365234,21.04417610168457,51.09559631347656,56.22808074951172,139.13475036621094,1132.5543212890625,720.6376342773438,360.70684814453125,638.2687377929688,175.23538208007812,121.524169921875,83.9620132446289,126.45954132080078,35.23048782348633,90.8701171875
2021-05-28,124.60713958740234,106.47342681884766,21.3817081451416,51.17715072631836,56.430789947509766,140.23634338378906,1136.5281982421875,732.5732421875,366.27667236328125,645.5531005859375,176.79647827148438,123.07099151611328,85.01551818847656,127.65181732177734,35.32309341430664,90.54051971435547
2021-05-31,124.17857360839844,105.15237426757812,21.170751571655273,50.60629653930664,56.276344299316406,139.5478515625,1144.97265625,732.0841064453125,363.0727844238281,641.8125,175.77200317382812,121.74765014648438,84.05866241455078,126.45954132080078,35.100852966308594,90.0752182006836
2021-06-01,124.66071319580078,107.22268676757812,21.367645263671875,51.38555145263672,56.19912338256836,139.6265411376953,1142.4888916015625,725.920654296875,364.7486877441406,646.832763671875,176.65013122558594,123.8172378540039,82.9858169555664,127.47592163085938,35.94816589355469,91.0833740234375
2021-06-02,125.55357360839844,109.13526153564453,21.423900604248047,51.6483268737793,56.33426284790039,141.29859924316406,1147.456298828125,730.6165771484375,366.32598876953125,650.671875,176.2598419189453,125.05103302001953,82.64753723144531,128.51182556152344,36.7537956237793,90.99613189697266
2021-06-03,125.5,108.22826385498047,21.3817081451416,52.04701614379883,56.44044494628906,141.7707061767578,1147.456298828125,725.1380004882812,367.5582275390625,644.0765380859375,174.50360107421875,123.24014282226562,82.61853790283203,127.14364624023438,36.7537956237793,90.58899688720703
2021-06-04,125.82142639160156,108.36628723144531,21.409835815429688,51.74799728393555,56.8169059753418,141.37728881835938,1150.9334716796875,719.7571411132812,371.0578308105469,641.0250244140625,175.28414916992188,121.90684509277344,83.19845581054688,127.67137145996094,36.7537956237793,90.58899688720703
2021-06-07,125.89286041259766,109.74649810791016,21.55047607421875,52.16481018066406,56.82655715942383,143.18704223632812,1160.3714599609375,717.1156616210938,373.3744812011719,647.0296630859375,176.3086395263672,122.94163513183594,83.29510498046875,127.53455352783203,36.568599700927734,91.034912109375
2021-06-08,125.76786041259766,108.9380874633789,21.466093063354492,51.358367919921875,57.27059555053711,144.5443572998047,1174.280029296875,725.920654296875,375.3953857421875,649.3922119140625,175.7232208251953,123.27993774414062,82.47356414794922,128.9613800048828,36.7028694152832,91.28694915771484
2021-06-09,126.76785278320312,109.03667449951172,21.058238983154297,50.950618743896484,56.76864242553711,143.99354553222656,1185.2081298828125,728.4642944335938,376.578369140625,652.1483764648438,176.4062042236328,124.03614044189453,83.6043930053711,128.7659149169922,37.054752349853516,92.71194458007812
2021-06-10,126.17858123779297,108.95780181884766,20.912914276123047,50.82376480102539,57.00031280517578,143.9148712158203,1176.2669677734375,723.1813354492188,376.578369140625,647.4234619140625,175.38172912597656,122.50384521484375,85.25714874267578,127.7300033569336,36.874183654785156,91.2190933227539
2021-06-11,125.60713958740234,110.77179718017578,21.00667381286621,51.032169342041016,57.3092041015625,145.9803466796875,1189.6787109375,726.8011474609375,378.5992736816406,657.660888671875,174.16209411621094,123.021240234375,85.92405700683594,127.18273162841797,37.34645462036133,92.10124206542969
2021-06-14,125.76786041259766,110.81123352050781,21.07230567932129,51.14996337890625,57.41538619995117,146.0590362548828,1188.1884765625,727.8772583007812,379.0921630859375,662.0906372070312,173.04005432128906,122.48394012451172,85.91439056396484,127.14364624023438,37.86039352416992,93.07062530517578
2021-06-15,129.05357360839844,111.58020782470703,21.325454711914062,51.168087005615234,57.241634368896484,145.52792358398438,1195.142822265625,732.964599609375,381.9510192871094,667.2093505859375,174.60116577148438,122.52374267578125,85.88539123535156,129.66500854492188,37.8881721496582,92.7991943359375
2021-06-16,130.89285278320312,112.46749114990234,21.320764541625977,50.50662612915039,57.28024673461914,145.5672607421875,1196.13623046875,733.5515747070312,383.6761779785156,671.6390380859375,176.65013122558594,124.71273040771484,85.99171447753906,129.72366333007812,37.920589447021484,92.87673950195312
2021-06-17,129.875,112.98013305664062,21.456716537475586,51.023109436035156,57.13545227050781,146.80653381347656,1201.1036376953125,742.2587280273438,385.8449401855469,676.5609130859375,176.21107482910156,125.60822296142578,85.91439056396484,129.66500854492188,37.707603454589844,93.2935791015625
2021-06-18,129.10714721679688,111.126708984375,20.673828125,48.69440460205078,56.527320861816406,147.02291870117188,1205.0775146484375,733.7472534179688,384.76055908203125,670.457763671875,174.74752807617188,124.15553283691406,85.03485107421875,128.68772888183594,36.610267639160156,91.24817657470703
2021-06-21,132.32142639160156,111.32388305664062,20.462873458862305,48.80313491821289,55.27244186401367,147.92779541015625,1217.495849609375,742.7479248046875,383.7254638671875,669.4734497070312,175.23538208007812,125.30973052978516,85.26681518554688,131.32638549804688,37.00382614135742,91.14154052734375
2021-06-22,134.78570556640625,111.04783630371094,20.326921463012695,48.911869049072266,55.02146911621094,147.55406188964844,1215.01220703125,745.389404296875,382.00030517578125,670.5562744140625,175.5768585205078,125.90673065185547,84.79322052001953,132.42092895507812,37.2307014465332,91.40327453613281
2021-06-23,133.0357208251953,109.7267837524414,20.083148956298828,48.45881271362305,55.02146911621094,150.4457244873047,1197.1297607421875,723.3770141601562,376.03619384765625,658.645263671875,179.0406036376953,123.27993774414062,84.20364379882812,131.40457153320312,37.07790756225586,89.91043090820312
2021-06-24,134.92857360839844,110.3380126953125,20.37380027770996,49.020599365234375,55.09869384765625,152.84561157226562,1220.4761962890625,734.6277465820312,384.6127014160156,662.6812744140625,182.84580993652344,125.72763061523438,84.66757202148438,133.98458862304688,37.901756286621094,91.034912109375
2021-06-25,133.60714721679688,108.76063537597656,20.608198165893555,49.346805572509766,55.861270904541016,152.96365356445312,1218.986083984375,742.7479248046875,379.93011474609375,663.074951171875,182.45553588867188,123.85704040527344,85.29581451416016,133.5350341796875,37.600467681884766,90.4048080444336
2021-06-28,133.19642639160156,105.58614349365234,20.256601333618164,48.20510482788086,57.087188720703125,152.05877685546875,1213.52197265625,731.4970703125,380.1765441894531,657.168701171875,184.0654296875,118.34476470947266,86.12702178955078,132.69456481933594,36.51769256591797,87.99104309082031
2021-06-29,132.78570556640625,104.97491455078125,20.31285858154297,48.54036331176758,57.376773834228516,153.0226593017578,1223.4566650390625,738.0519409179688,377.8106384277344,663.46875,182.99217224121094,116.81246948242188,85.37313842773438,131.99093627929688,36.34821319580078,87.75839233398438
2021-06-30,131.8392791748047,106.90721130371094,20.05033302307129,47.90608596801758,57.3092041015625,153.0816650390625,1220.4761962890625,721.0289916992188,370.4663391113281,650.9671630859375,182.65066528320312,116.33486938476562,85.40213012695312,129.66500854492188,35.92451858520508,87.23492431640625
2021-07-01,132.16070556640625,108.34657287597656,20.3362979888916,48.45881271362305,58.2069206237793,150.46539306640625,1212.0318603515625,723.1813354492188,370.02276611328125,653.526611328125,182.45553588867188,118.2054672241211,85.498779296875,130.17320251464844,36.4941520690918,88.54359436035156
2021-07-02,132.32142639160156,110.63378143310547,20.392553329467773,47.543643951416016,58.12004470825195,149.9342803955078,1210.044921875,718.4853515625,367.3610534667969,653.034423828125,180.84564208984375,118.82235717773438,84.95752716064453,130.83775329589844,36.357627868652344,88.7762451171875
2021-07-05,131.62501525878906,111.48162078857422,20.537879943847656,48.594730377197266,57.917335510253906,149.87525939941406,1212.0318603515625,721.8116455078125,367.4103698730469,650.3765869140625,179.86993408203125,119.57855987548828,83.99100494384766,131.99093627929688,36.44707107543945,89.04767608642578
2021-07-06,131.30357360839844,109.31271362304688,20.21441078186035,47.04528045654297,58.31310272216797,149.1080780029297,1216.0057373046875,712.1261596679688,365.2415771484375,645.5531005859375,179.6260223388672,117.2701644897461,83.86534881591797,132.57730102539062,35.68913650512695,88.76655578613281
2021-07-07,132.58929443359375,108.2677001953125,20.26597785949707,46.374759674072266,58.39998245239258,152.6292266845703,1229.41748046875,721.8116455078125,371.15643310546875,650.081298828125,181.62109375,115.37967681884766,83.89435577392578,133.51547241210938,35.279563903808594,88.98951721191406
2021-07-08,130.23214721679688,107.47900390625,19.956573486328125,45.047306060791016,57.222328186035156,150.28836059570312,1196.633056640625,697.4512329101562,359.81964111328125,629.2124633789062,177.1002197265625,116.61346435546875,82.90849304199219,130.1341094970703,34.931190490722656,87.72930908203125
2021-07-09,132.07144165039062,111.16614532470703,20.4534969329834,46.148231506347656,57.396080017089844,151.80303955078125,1227.4305419921875,715.3546752929688,366.52313232421875,652.0499877929688,177.73904418945312,119.31985473632812,84.30029296875,133.90640258789062,35.26073455810547,88.93134307861328
2021-07-12,133.60714721679688,110.61405944824219,20.462873458862305,46.24790573120117,57.60844421386719,153.75050354003906,1243.82275390625,719.2680053710938,370.02276611328125,655.59375,179.2623748779297,116.0960693359375,85.82740020751953,135.0986785888672,35.279563903808594,89.48389434814453
2021-07-13,134.01785278320312,109.6676254272461,20.411304473876953,46.05762481689453,57.647056579589844,154.79307556152344,1258.22802734375,727.4859619140625,370.1706237792969,660.2203369140625,180.4417266845703,114.16577911376953,85.75975036621094,135.2745819091797,35.015933990478516,88.6114501953125
2021-07-14,133.94642639160156,109.41130828857422,20.4534969329834,46.3385124206543,57.59878921508789,154.89141845703125,1261.20849609375,734.334228515625,371.15643310546875,661.106201171875,180.5891571044922,114.68318176269531,85.70175170898438,133.67184448242188,34.93590545654297,87.27369689941406
2021-07-15,133.625,108.8395004272461,20.4066162109375,45.957950592041016,56.79759979248047,151.50796508789062,1260.7117919921875,723.7682495117188,368.2975769042969,652.8375244140625,179.9994659423828,112.39469146728516,84.23263549804688,132.9486541748047,34.50279235839844,85.86809539794922
2021-07-16,133.0,109.07611083984375,20.270666122436523,45.196815490722656,57.116146087646484,149.73756408691406,1241.8358154296875,715.941650390625,369.28338623046875,644.0765380859375,181.0314178466797,112.97178649902344,84.92853546142578,131.1504669189453,34.16383743286133,86.45941925048828
2021-07-19,131.125,102.11590576171875,19.689361572265625,43.303043365478516,56.430789947509766,146.13772583007812,1223.9534912109375,696.3750610351562,367.8539733886719,629.901611328125,177.14935302734375,107.30030822753906,83.86534881591797,128.66819763183594,32.85038757324219,83.05687713623047
2021-07-20,131.9107208251953,104.50169372558594,19.886253356933594,44.12307357788086,56.47905349731445,147.1802978515625,1231.901123046875,703.6146850585938,371.3536071777344,635.020263671875,178.03387451171875,110.3250961303711,84.17463684082031,130.3100128173828,32.826847076416016,83.42523956298828
2021-07-21,133.2857208251953,109.07611083984375,20.289417266845703,45.513954162597656,56.92308807373047,149.42282104492188,1249.286865234375,711.1478271484375,373.768798828125,648.8999633789062,179.80291748046875,115.33987426757812,84.11665344238281,132.0886688232422,33.70248031616211,85.1798324584961
2021-07-22,133.26785278320312,107.97193908691406,20.4066162109375,45.28742599487305,55.726131439208984,150.76046752929688,1253.7574462890625,712.0283203125,373.818115234375,650.081298828125,180.54000854492188,113.9269790649414,84.59991455078125,134.2777557373047,33.556541442871094,85.70330047607422
2021-07-23,134.42857360839844,109.9239501953125,20.411304473876953,45.8220329284668,56.170162200927734,152.57022094726562,1279.587646484375,731.3992309570312,381.5566711425781,663.46875,183.14442443847656,115.81747436523438,85.12183380126953,136.9945831298828,33.55183410644531,87.39002990722656
2021-07-26,133.17857360839844,110.41688537597656,20.53318977355957,46.85499572753906,56.006065368652344,151.37026977539062,1272.1365966796875,731.1057739257812,378.05706787109375,662.878173828125,181.57196044921875,115.63837432861328,84.64823913574219,136.8186798095703,34.32860565185547,87.25431823730469
2021-07-27,133.14285278320312,110.73236083984375,20.444120407104492,46.42912673950195,55.21452713012695,150.42605590820312,1261.705322265625,715.3546752929688,378.1063537597656,659.1375122070312,181.7685089111328,114.68318176269531,84.20364379882812,135.13775634765625,34.319190979003906,86.28492736816406
2021-07-28,133.6607208251953,113.67024230957031,20.462873458862305,46.35663986206055,55.18556594848633,150.85882568359375,1287.0386962890625,741.3782348632812,380.37371826171875,677.4468383789062,182.40733337402344,116.2353744506836,84.65790557861328,135.90003967285156,34.56399154663086,87.44818878173828
2021-07-29,130.0178680419922,114.36034393310547,20.547256469726562,47.18119812011719,58.74748611450195,151.42929077148438,1278.5941162109375,743.6283569335938,379.43719482421875,673.3125,184.27464294433594,112.43448638916016,83.62371826171875,135.6459503173828,35.31251907348633,87.73900604248047
2021-07-30,130.875,114.06458282470703,20.51443862915039,46.61941146850586,59.90583419799805,156.5438232421875,1280.5810546875,739.8129272460938,380.4230041503906,663.370361328125,182.8987274169922,109.74800109863281,83.97167205810547,138.08914184570312,34.5545768737793,86.47880554199219
2021-08-02,129.51785278320312,115.12931823730469,21.3817081451416,46.16635513305664,61.0834846496582,161.30426025390625,1301.4439697265625,757.7163696289062,387.12652587890625,676.265625,182.94786071777344,110.9220962524414,83.84602355957031,138.77322387695312,34.54515838623047,87.02165222167969
2021-08-03,130.07142639160156,113.1575927734375,21.653608322143555,46.5741081237793,61.42133712768555,163.4287567138672,1317.836181640625,760.162109375,388.26019287109375,685.026611328125,182.25991821289062,108.9520034790039,83.55606079101562,140.6300506591797,35.48670196533203,86.80839538574219
2021-08-04,129.94644165039062,112.82240295410156,21.705177307128906,47.1268310546875,60.60083770751953,163.4680938720703,1323.797119140625,762.8037109375,389.7881774902344,683.8452758789062,183.34100341796875,108.87240600585938,81.67134094238281,144.36325073242188,35.39255142211914,86.7017593383789
2021-08-05,131.17855834960938,114.99130249023438,21.920822143554688,47.48927688598633,60.813201904296875,163.4680938720703,1326.7774658203125,761.8253173828125,392.5977478027344,686.5031127929688,183.8815460205078,110.9419937133789,82.27059173583984,143.8941650390625,35.47257995605469,87.59359741210938
2021-08-06,131.32142639160156,115.24762725830078,22.202098846435547,48.92999267578125,60.523616790771484,163.1730194091797,1331.7447509765625,765.54296875,393.3863525390625,686.5031127929688,183.9306640625,112.03649139404297,83.36276245117188,143.83551025390625,35.717384338378906,87.69053649902344
2021-08-09,131.4107208251953,113.13787841796875,22.286481857299805,49.12027359008789,60.523616790771484,163.36973571777344,1325.7840576171875,767.2061767578125,393.4356689453125,686.5031127929688,183.68495178222656,109.54900360107422,84.135986328125,144.44143676757812,35.604393005371094,86.80839538574219
2021-08-10,132.25,113.5322265625,22.352113723754883,48.948116302490234,61.10279083251953,160.4780731201172,1321.3133544921875,772.7825927734375,392.4991455078125,690.637451171875,183.63583374023438,109.03160858154297,83.67205047607422,145.41871643066406,35.43021011352539,86.77931213378906
2021-08-11,132.75,114.08430480957031,22.600574493408203,49.6276969909668,61.469600677490234,160.53707885742188,1325.2872314453125,771.1194458007812,394.6186218261719,693.7874755859375,181.57196044921875,109.05150604248047,83.73004150390625,148.80007934570312,35.929229736328125,88.12676239013672
2021-08-12,132.2678680419922,113.67024230957031,22.750587463378906,49.219947814941406,61.77849197387695,161.2058868408203,1330.751220703125,774.9349365234375,398.1182556152344,700.8749389648438,181.67022705078125,109.1510009765625,84.40660858154297,148.0182647705078,36.0845832824707,88.56298065185547
2021-08-13,132.83929443359375,113.80826568603516,22.919353485107422,49.274314880371094,62.2418327331543,162.20913696289062,1338.698974609375,771.8042602539062,397.37890625,698.7093505859375,182.505615234375,109.19080352783203,84.52259063720703,149.5232696533203,35.98572540283203,88.65991973876953
2021-08-16,133.0,112.9998550415039,22.81153106689453,48.79407501220703,62.74378204345703,160.4780731201172,1316.345947265625,735.7039184570312,392.9427795410156,684.0421752929688,182.40733337402344,107.14111328125,85.10250854492188,149.71871948242188,35.54319763183594,88.37879180908203
2021-08-17,133.35714721679688,111.93511962890625,22.656829833984375,47.89702606201172,62.608642578125,161.22557067871094,1321.3133544921875,728.2686767578125,394.4214782714844,679.7109375,181.1788330078125,106.08641815185547,86.30099487304688,150.9891815185547,35.61381149291992,87.68083953857422
2021-08-18,134.66070556640625,112.01399230957031,22.89591407775879,48.33195877075195,61.749534606933594,159.67153930664062,1271.639892578125,702.4407348632812,387.6194152832031,644.6671752929688,181.52279663085938,106.04662322998047,86.6489486694336,151.5755615234375,35.519657135009766,88.9216537475586
2021-08-19,135.39285278320312,108.48458862304688,22.431806564331055,47.03622055053711,61.604740142822266,157.4093475341797,1212.0318603515625,635.914306640625,383.2818298339844,603.5203247070312,174.64321899414062,103.79792785644531,87.15153503417969,150.18780517578125,34.18266677856445,87.8359375
2021-08-20,135.30357360839844,108.91837310791016,22.49275016784668,47.20838165283203,61.39237594604492,157.9404754638672,1224.94677734375,638.360107421875,386.9293518066406,610.3125,172.7267608642578,104.09642791748047,87.69279479980469,149.05418395996094,34.333316802978516,87.50634765625
2021-08-23,135.0,110.1408462524414,22.638078689575195,47.7611083984375,61.29584884643555,160.08462524414062,1261.705322265625,657.2418212890625,389.492431640625,626.6531372070312,175.1837615966797,103.57902526855469,86.57162475585938,149.09326171875,34.9123649597168,87.96195983886719
2021-08-24,134.19642639160156,111.85624694824219,22.661518096923828,48.087310791015625,60.90972900390625,158.86502075195312,1241.8358154296875,654.7960205078125,387.6194152832031,614.5452880859375,174.25010681152344,104.81282043457031,85.6147689819336,149.11280822753906,34.98768615722656,88.00074005126953
2021-08-25,133.9107208251953,114.28147888183594,22.62870216369629,49.06591033935547,60.18576431274414,159.19943237304688,1243.3260498046875,660.37255859375,387.4715270996094,612.379638671875,174.29925537109375,106.50431823730469,85.09284210205078,148.23326110839844,35.15245819091797,88.4757308959961
2021-08-26,134.39285278320312,113.37448120117188,22.539630889892578,48.63097381591797,59.983055114746094,158.4322509765625,1229.9141845703125,657.8289184570312,388.50665283203125,611.887451171875,173.8569793701172,106.48441314697266,85.4891128540039,148.48736572265625,35.1289176940918,88.17523193359375
2021-08-27,134.57144165039062,113.39419555664062,22.56307029724121,48.44069290161133,60.00236129760742,159.37646484375,1232.89453125,654.1112060546875,388.01373291015625,613.3640747070312,174.64321899414062,106.58391571044922,85.22815704345703,148.74143981933594,35.54319763183594,88.10736846923828
2021-08-30,135.83929443359375,113.23645782470703,22.459936141967773,48.02388000488281,59.8189582824707,159.78958129882812,1238.3587646484375,657.0462036132812,391.5626525878906,615.234375,174.59408569335938,105.78791809082031,85.11216735839844,149.26918029785156,35.500831604003906,87.69053649902344
2021-08-31,135.55357360839844,114.06458282470703,22.29585838317871,48.685340881347656,59.72242736816406,163.527099609375,1236.371826171875,659.3942260742188,390.6753845214844,617.0062255859375,174.888916015625,105.72821807861328,84.68690490722656,147.86190795898438,35.16187286376953,88.10736846923828
2021-09-01,136.39285278320312,116.33207702636719,22.370864868164062,49.65488052368164,59.66450881958008,164.74671936035156,1261.705322265625,673.2864990234375,393.8299865722656,636.6937255859375,181.37539672851562,107.69831085205078,85.17982482910156,149.5819091796875,34.931190490722656,90.87981414794922
